field_1,user_id,name,screen_nam,tweet_id,text,coordinate,timestamp_,date_time,long,lat,BoroCD,Shape_Leng,Shape_Area
122,117336369,ILL CAMINO,ILLCAMINORADIO,924012874414116865,"#Repost onthisdateinhiphop
・・・
#OnThisDateInHipHop, #Nas and #JAYZ buried the hatchet at the… https://t.co/nnEGrCnzDq","40.73096,-73.98987",1509136811246,2017-10-27 16:40:11-04:00,40.73096,-73.98987,103,30468.33805,46878486.88810
123,3064788897,Toys & Travels,ToysandTravels,924012877236797440,Quem adivinha que wave COMPLETA é esta? Aqui no maior canal de reviews de figuras de ação e… https://t.co/iGJVsG02NU,"40.76008,-73.99612",1509136811919,2017-10-27 16:40:11-04:00,40.76008,-73.99612,104,67935.34164,49291527.00720
124,163373796,SoTo MOTA,SoTo3o5,924012877605847040,"Heading to philly, bout to fuck it up fuck it up #CMG #IStillAm #TheRelicComingSoon… https://t.co/yB1vfQrBZW","40.7142,-74.0064",1509136812007,2017-10-27 16:40:12-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
125,315610741,Sherrod (ZTwinz) W.,SherrodyRoddy,924012885315072000,Crashed Lorisa's bacchuslorisa and Jess A. j_alexanndra Party in Pink Event this morning at 24… https://t.co/7kjRhZvJxI,"40.6072665,-73.9625135",1509136813845,2017-10-27 16:40:13-04:00,40.60727,-73.96251,315,115288.54122,131643044.02500
129,32206231,(((Keith Stewart))),thesportsstew,924012945545326592,Last week’s @trivianyc Best Team Name winners at @ACBeerSoHa: The Terrifying Painting On The… https://t.co/EvUnj9ymPP,"40.8065912,-73.9610353",1509136828205,2017-10-27 16:40:28-04:00,40.80659,-73.96104,109,34958.20173,41889762.67080
130,71720955,TMJ-NYC CstSrv Jobs,tmj_nyc_cstsrv,924012946207924224,"If you're looking for work in #NewYork, NY, check out this #job: https://t.co/kEPt6QKST1 #CustomerService #Hiring #CareerArc","40.7127837,-74.0059413",1509136828363,2017-10-27 16:40:28-04:00,40.71278,-74.00594,101,73178.67348,42555349.76560
131,135182818,Melina Papis,MeliyLola,924012953497677826,"Acaba de publicar una foto en New York, Central Park https://t.co/S4ce4cVpVU","40.7747411,-73.9762612",1509136830101,2017-10-27 16:40:30-04:00,40.77474,-73.97626,164,32726.02375,38312049.54350
132,274674999,Matthew Mikolow,MatthewMikolow,924012964537085952,"This is why I like love to do what I do, because I love to see the results I get people.… https://t.co/SpMq6wouUD","40.72235,-73.74446",1509136832733,2017-10-27 16:40:32-04:00,40.72235,-73.74446,413,139786.98305,350465625.58400
133,37935992,NYC Jobs,tmj_nyc_jobs,924012988884910080,"Can you recommend anyone for this #job in #NewYork, NY? https://t.co/nyoW3TttB9 #Hiring #CareerArc","40.702677,-73.7889689",1509136838538,2017-10-27 16:40:38-04:00,40.70268,-73.78897,412,65928.41098,267333267.17500
134,15199907,Vigie 🌹🏙👸🏽🇵🇷,vgsalsa,924013004529786880,"I'm at hermana's in Queens, NY https://t.co/ZQIM2Seceb","40.714521,-73.835925",1509136842268,2017-10-27 16:40:42-04:00,40.71452,-73.83593,406,42759.62252,82700250.04940
137,42640432,Total Traffic NYC,TotalTrafficNYC,924013057923276802,"Accident cleared in #Queens on The Grand Central Pkwy EB at The L.I.E., stop and go traffic back to Astoria Blvd, delay of 16 mins #traffic","40.73626,-73.84487",1509136854998,2017-10-27 16:40:54-04:00,40.73626,-73.84487,481,53806.18693,47558466.53110
138,745074943272976385,Julie Harris Walker,Other50Percent,924013071802294272,Listen now. Female entrepreneurs and radical generosity.Episode 14: SheEO Vicki Saunders  https://t.co/foZCWyAYi6,"40.7207559,-74.0007613",1509136858307,2017-10-27 16:40:58-04:00,40.72076,-74.00076,102,34910.33502,37723314.25230
140,23901832,New York IT Biz Jobs,tmj_nyc_itpm1,924013158829670400,"See our latest #NewYork, NY #job and click to apply: Technology Finance Analyst - AVP - https://t.co/i2EGVi2uSp #CitiCareers #ProjectMgmt","40.7127837,-74.0059413",1509136879056,2017-10-27 16:41:19-04:00,40.71278,-74.00594,101,73178.67348,42555349.76560
141,156368589,Midtown Loft,Mdtownloft,924013171739955201,"Korea Textile Event!! Gorgeous. 

#events #tradeshow #midtown #loft #midtownloft… https://t.co/S7ZmcvYSZJ","40.74537,-73.98659",1509136882134,2017-10-27 16:41:22-04:00,40.74537,-73.98659,105,35291.45846,43790805.32250
142,2332627597,DJ Rob Select,ROBERTYEN4,924013200617635845,Come check out my gately perspective on the Halloween proceedings this Friday and Saturday at… https://t.co/rQoDKha3cC,"40.74205,-73.9781",1509136889019,2017-10-27 16:41:29-04:00,40.74205,-73.97810,106,42672.56264,38728544.81190
143,776723509,Iwan A.,Jacksonmeadnyc,924013231701708800,Marcus made this scary one-eyed “pumpkin chicken” in Pre-k. Boo!  Or should I say “bock bock… https://t.co/sziN1AlJsR,"40.7,-73.9056",1509136896430,2017-10-27 16:41:36-04:00,40.70000,-73.90560,405,70005.25235,210395744.70900
144,18223147,Fully Geo,FullyGeo,924013236877430789,"If Ya Missed The #SchMovieee Last Week, Ya Don't Want To Miss It… https://t.co/CQQIYvA0DC","40.86099,-73.92019",1509136897664,2017-10-27 16:41:37-04:00,40.86099,-73.92019,112,56223.04275,77969976.77950
146,20832085,NYC Healthcare Jobs,tmj_nyc_health,924013245404348416,"This #job might be a great fit for you: Program Coordinator, Clinical Partnerships - https://t.co/ldDR8XRB5W #Healthcare #NewYork, NY","40.7127837,-74.0059413",1509136899697,2017-10-27 16:41:39-04:00,40.71278,-74.00594,101,73178.67348,42555349.76560
147,46048491,Juan Martinez,tGo2g0,924013256364007424,"Just posted a video @ New York, New York https://t.co/DdlSANLd37","40.7142,-74.0064",1509136902310,2017-10-27 16:41:42-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
148,16245157,(((Glenn D))),bccdny,924013256431341568,"I'm at @Nordstrom Rack in New York, NY https://t.co/ruV99N0yR7","40.73433199,-73.9902243",1509136902326,2017-10-27 16:41:42-04:00,40.73433,-73.99022,102,34910.33502,37723314.25230
149,279447055,Russian Soul Vintage,RusSoulVintage,924013271669182464,https://t.co/luT39y2XPN — Thanks for visiting! ❤️ #etsy #postcard #art #painting #portrait… https://t.co/FKILkKljBu,"40.70250534,-73.9888539",1509136905959,2017-10-27 16:41:45-04:00,40.70251,-73.98885,302,74183.58127,79329265.79850
151,101366871,Pikotilla,Pikotilla,924013302782537729,¿Qué es el patriotismos? ¿Separa a la gente? ¿ La une? Te limita la mente? ¿Te crea mas barreras… https://t.co/g4oYAVZjqn,"40.7188299,-73.98998",1509136913377,2017-10-27 16:41:53-04:00,40.71883,-73.98998,103,30468.33805,46878486.88810
152,287930304,Jacob Trussell,JE_TRUSSELL,924013305118601216,Week Four: MONSTERFEST.                  Day 27: FOUND FOOTAGE 3D. #31Days #Halloween @ Ditmas… https://t.co/EMEYlWhcOf,"40.63755759,-73.96574877",1509136913934,2017-10-27 16:41:53-04:00,40.63756,-73.96575,314,49291.79150,82175671.45210
153,175463479,BrandeeKurvyJ,BrandeeKurvyJ,924013306272272384,"Fashionable #FBF NY Style!

  #curvygirl   #Indieartist #influencer #womenempowerment
#plussize… https://t.co/qa5o8ni7kl","40.7779,-73.9675",1509136914209,2017-10-27 16:41:54-04:00,40.77790,-73.96750,164,32726.02375,38312049.54350
155,261891171,George Duval,Avancier1,924013374786195456,#nostopping  #letsgo #bestyearsofourlives #COLOR #artiseverywhere #ART #STREETART #NRC #NIKE… https://t.co/XicxHT8tdv,"40.7142,-74.0064",1509136930544,2017-10-27 16:42:10-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
156,22454315,NYC Hospitality Jobs,tmj_nyc_hrta,924013399733805056,Can you recommend anyone for this #job in NY? https://t.co/oDUUe1DsNl #FastCasual #Hiring #CareerArc,"40.7199899,-73.8447193",1509136936492,2017-10-27 16:42:16-04:00,40.71999,-73.84472,406,42759.62252,82700250.04940
158,278164340,Christine Simko,christinesimko,924013437646016512,Yay to meeting super awesome people like lordrichardhead at places… https://t.co/ACYpMDrERO,"40.71809904,-73.99027234",1509136945531,2017-10-27 16:42:25-04:00,40.71810,-73.99027,103,30468.33805,46878486.88810
159,47125449,Brian Shipe,RunOfTheShipe,924013461826424832,Drinking a Pounding Trees by @3starsbrewing at @uprightbrew — https://t.co/prFRKZ24hp,"40.7351,-74.0061",1509136951296,2017-10-27 16:42:31-04:00,40.73510,-74.00610,102,34910.33502,37723314.25230
161,20638270,Cessie Cerrato,Cessiec,924013515622535168,"And I like large parties. They’re so intimate. Small parties, there is an any privacy.… https://t.co/f0vZ7kWyMW","40.72086,-74.00595",1509136964122,2017-10-27 16:42:44-04:00,40.72086,-74.00595,101,73178.67348,42555349.76560
163,118786545,Guilherme Domingues,dominguesgg,924013551433461761,"I'm at Bethesda Fountain - @centralparknyc in New York, NY https://t.co/nVJSRs1dpk https://t.co/bAsPPGeKfW","40.77429374,-73.97083998",1509136972660,2017-10-27 16:42:52-04:00,40.77429,-73.97084,164,32726.02375,38312049.54350
164,11042,Rolando Brown,rolandobrown,924013558123266048,"“With one foot in front of the other, as we meet the gates of 40, 46, 60 and 80.” // Rolando… https://t.co/hpWgcQ8D6x","40.763186,-73.994508",1509136974255,2017-10-27 16:42:54-04:00,40.76319,-73.99451,104,67935.34164,49291527.00720
166,27197270,Ashley Bellman,AshleyBellman22,924013579866578945,Cheers to the #weekend AND to learning all about #ingestibile #beauty last week with… https://t.co/Ch2XFQreC2,"40.73378,-74.00555",1509136979439,2017-10-27 16:42:59-04:00,40.73378,-74.00555,102,34910.33502,37723314.25230
168,52861818,Angel Diaz,YNOTngl,924013591094800384,"NY Finest Bird, just took a big dump on me. #nyc #bigapplemusicawardsmagazine #art… https://t.co/2ffERLbmeo","40.75355,-73.98504",1509136982116,2017-10-27 16:43:02-04:00,40.75355,-73.98504,105,35291.45846,43790805.32250
169,26531533,Vangeline,vangelinebutoh,924013602436087808,#vangeline cadillachouse on Oct 26 in danielarsham's Lunar Gardens. Thank you @visionaireworld !… https://t.co/c3moJCysB0,"40.72703,-74.00718",1509136984820,2017-10-27 16:43:04-04:00,40.72703,-74.00718,102,34910.33502,37723314.25230
170,17241184,Elika Real Estate,elikarealestate,924013648862941185,Creep it Real. Happy #Halloween @ Elika Real Estate https://t.co/BONtas8g0p,"40.72011429,-74.00151708",1509136995889,2017-10-27 16:43:15-04:00,40.72011,-74.00152,102,34910.33502,37723314.25230
172,16406120,lfresh,lfresh,924013677589815296,"#latergram 
#7daychallenge 
Spent the morning chasing that lone cheerio around the bowl again… https://t.co/BWqYPSrg4f","40.72302,-74.00787",1509137002738,2017-10-27 16:43:22-04:00,40.72302,-74.00787,101,73178.67348,42555349.76560
174,1117838088,Nonee {No-Knee},noneesworld,924013702403289088,A Fall Staycation   https://t.co/BoVv30lrnq,"40.7207559,-74.0007613",1509137008654,2017-10-27 16:43:28-04:00,40.72076,-74.00076,102,34910.33502,37723314.25230
175,24220809,NYC Management Jobs,tmj_nyc_mgmt,924013705871859712,"We're #hiring! Click to apply: Mgr, Insights - https://t.co/tAPKLtzUUP #BusinessMgmt #NewYork, NY #Job #Jobs #CareerArc","40.7127837,-74.0059413",1509137009481,2017-10-27 16:43:29-04:00,40.71278,-74.00594,101,73178.67348,42555349.76560
176,117569937,Adrian Pohl,Adrianpohlde,924013710812876800,"When you run the marathon, you run against the distance, not against the other runners and not… https://t.co/ocL6Dp3TIf","40.7142,-74.0064",1509137010659,2017-10-27 16:43:30-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
177,44472390,DJ SMOKE BLACK,djsmokeblack,924013783269421056,Moving #djlife #ynvsdj #register2smoke #ssr #smp @ It's My Life https://t.co/YXsGclVVny,"40.71785,-73.99824",1509137027934,2017-10-27 16:43:47-04:00,40.71785,-73.99824,102,34910.33502,37723314.25230
178,2210694984,Рада Никитина,nikitinarada,924013784066244608,18% идёт рост информационных технологий на протяжении 15 лет! Пример Марк Цукерберг!… https://t.co/rLOc69DrmM,"40.75063,-73.993744",1509137028124,2017-10-27 16:43:48-04:00,40.75063,-73.99374,105,35291.45846,43790805.32250
179,69599110,christopher john,wagggy_,924013803066372101,"Blessed by the burn ☄️

📸: @BlueRibbonPoet @ Brooklyn Bazaar https://t.co/UNZJVLWfvh","40.73003,-73.95479",1509137032654,2017-10-27 16:43:52-04:00,40.73003,-73.95479,301,69142.27325,131756437.44400
180,249961326,Heidy♏Martinez,LaMartinez23,924013805486481409,"El sexo anal a sido un mito entre las mujeres, y tabú entre los hombres, pero lo que si hay que… https://t.co/IoIKs1xmKk","40.7142,-74.0064",1509137033231,2017-10-27 16:43:53-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
181,507349176,Xclusive Arrivals,XclusiveArrival,924013810318479360,THIS IS WHAT IS ALL ABOUT...INSPIRE KIDS...LEADING BY EXAMPLE...BEING A… https://t.co/SQtyT9yOOr,"40.79283809,-73.94119644",1509137034383,2017-10-27 16:43:54-04:00,40.79284,-73.94120,111,59502.91147,66145984.61130
182,42703960,Asphalt Green,asphaltgreen,924013831482785793,We're having a spooktacular time at Asphalt Screams. Join the fun until 6pm. @ Asphalt Green https://t.co/Duo7o170FV,"40.7790586,-73.94408352",1509137039429,2017-10-27 16:43:59-04:00,40.77906,-73.94408,108,53561.20587,55168905.39990
183,923751300818440192,Jmhel RomuloAbulche,JmhelRA,924013835060678657,"Approaching #NewYorkCity 😎🎧🎶 @ New York, New York https://t.co/4wa4wuUtGJ","40.7142,-74.0064",1509137040282,2017-10-27 16:44:00-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
185,25194140,Bruny,Bruny32,924013873329471489,Getting inspired with  flower_child518 @ Hunter College https://t.co/0As4W8KPvg,"40.76874,-73.96518",1509137049406,2017-10-27 16:44:09-04:00,40.76874,-73.96518,108,53561.20587,55168905.39990
188,16561148,Gail Jordan,gjbgjj,924013884112908288,"And so it begins...at the Met! #60thanniversarycelebration @ The Metropolitan Museum of Art, New… https://t.co/BlKIcdoTeJ","40.77942,-73.96342",1509137051977,2017-10-27 16:44:11-04:00,40.77942,-73.96342,164,32726.02375,38312049.54350
189,28447705,NYC Retail Jobs,tmj_nyc_retail,924013923656916992,"Can you recommend anyone for this #job? Senior Account Associate - Wholesale Key Accounts Sales Team, New... - https://t.co/TPHAZXsrbC","40.759011,-73.9844722",1509137061405,2017-10-27 16:44:21-04:00,40.75901,-73.98447,105,35291.45846,43790805.32250
190,22976126,NYC Clerical Jobs,tmj_nyc_cler,924013930480992256,"Join the 24 Seven team! See our latest #job opening here: https://t.co/uRtshMAOzm #Clerical #NewYork, NY #Hiring #CareerArc","40.7127837,-74.0059413",1509137063032,2017-10-27 16:44:23-04:00,40.71278,-74.00594,101,73178.67348,42555349.76560
194,923751300818440192,Jmhel RomuloAbulche,JmhelRA,924014040568827905,#JustArrived at the #NYC off to our hotel😉🎧🎶🌇 w/ @jordanprudente @ Madison Square Garden (1925) https://t.co/2hVAysffdQ,"40.7624,-73.9877",1509137089279,2017-10-27 16:44:49-04:00,40.76240,-73.98770,104,67935.34164,49291527.00720
195,506137661,Newark Hosp/Rest/Tou,nwkhrta,924014050907844608,We're #hiring! Read about our latest #job opening here: Hourly Shift Supervisor - Restaurant - https://t.co/CHSiRW12AN #FastCasual NY,"40.6243197,-74.137185",1509137091744,2017-10-27 16:44:51-04:00,40.62432,-74.13719,501,157947.49275,376911350.04200
196,16014448,Shannon Benton,sayhi2shannon,924014054364123143,#chihuly #exhibit #nyc #bronx #nybotanicalgarden #color @ New York Botanical Garden https://t.co/EyQAItsgO8,"40.862479,-73.878722",1509137092568,2017-10-27 16:44:52-04:00,40.86248,-73.87872,227,28391.59423,31432602.03390
200,197761684,LaCocoaFemme,sohumstudios,924014177311690752,"Currently reading Maya Angelou's classic memoir ""I know why the caged bird sings"" for The Free… https://t.co/0PBPP6K50L","40.6881409,-73.9551086",1509137121881,2017-10-27 16:45:21-04:00,40.68814,-73.95511,303,36213.69623,79461360.00750
202,47125449,Brian Shipe,RunOfTheShipe,924014225319714816,Drinking a Benediktiner Weissbier by Benediktiner Weibru at @standardculture — https://t.co/F60xHVO1Tu,"40.7406,-74.0078",1509137133327,2017-10-27 16:45:33-04:00,40.74060,-74.00780,102,34910.33502,37723314.25230
203,23670293,NYC Media Jobs,tmj_nyc_media1,924014252133834752,"We're #hiring! Click to apply: Senior Producer - https://t.co/8OHBrSR9gr #Spectrum #Media #NewYork, NY #Job #Jobs #CareerArc","40.7127837,-74.0059413",1509137139720,2017-10-27 16:45:39-04:00,40.71278,-74.00594,101,73178.67348,42555349.76560
206,348661230,National Academy,NatlAcademy,924014298657046529,"Artist Sue Coe, NA Takes Up Käthe Kollwitz’s Social Justice Crusade ⚔️▪️🇺🇸
Find out what drew… https://t.co/TXbXYyFQzG","40.76348,-73.97555",1509137150812,2017-10-27 16:45:50-04:00,40.76348,-73.97555,105,35291.45846,43790805.32250
207,22864084,NYC Art/Design Jobs,tmj_nyc_art,924014306961768448,"Want to work in #NewYork, NY? View our latest opening: https://t.co/DqABC9NHnf #Art #Job #Jobs #Hiring #CareerArc","40.7127837,-74.0059413",1509137152792,2017-10-27 16:45:52-04:00,40.71278,-74.00594,101,73178.67348,42555349.76560
208,2771080698,Stag&Hare,stagandhare,924014326771412992,"Brb, Bubble Tea Break.
.
.
.
.
.
.
.
#clientlove #kungfutea #bubbletea #totebags #happy… https://t.co/oL2RyCGvif","40.72365033,-73.99958493",1509137157515,2017-10-27 16:45:57-04:00,40.72365,-73.99958,102,34910.33502,37723314.25230
209,770678028,Jamie Gardner,britishblend60,924014331918016512,"Shimmy shimmy it’s almost Halloween!
#WorkVibes #halloween @ Area 23 https://t.co/DbxaJh12o8","40.7500801,-73.9758682",1509137158742,2017-10-27 16:45:58-04:00,40.75008,-73.97587,106,42672.56264,38728544.81190
210,41310737,Sergey Dudin,iambronx,924014343943049216,+1 в список любимых улиц НьюЙоркограда 😊 Макдугал Стрит - идеальный вариант для вечера пятницы.… https://t.co/VrIoR5cPNG,"40.73,-74.0005",1509137161609,2017-10-27 16:46:01-04:00,40.73000,-74.00050,102,34910.33502,37723314.25230
211,25722429,TMJ-NYC Pharm. Jobs,tmj_nyc_pharm,924014367225421824,"Can you recommend anyone for this #job? This position is responsible for sales, technical support, and... - https://t.co/3VIn8MWclb","40.7555465,-73.9808543",1509137167160,2017-10-27 16:46:07-04:00,40.75555,-73.98085,105,35291.45846,43790805.32250
216,3010616288,MIRS,MIRSmusic,924014520611299328,Alternative cover art for TAKE AWAY  https://t.co/CjGK5fTbRm,"40.7207559,-74.0007613",1509137203730,2017-10-27 16:46:43-04:00,40.72076,-74.00076,102,34910.33502,37723314.25230
217,114666809,Ilda Mason,liveMariana,924014551686934528,"On Monday the 23rd, the Abingdon Theatre celebrated its 25th Anniversary the best way: honoring… https://t.co/8MNepwn8PG","40.76008249,-73.98623139",1509137211139,2017-10-27 16:46:51-04:00,40.76008,-73.98623,105,35291.45846,43790805.32250
